Airport,Time,Temperature,WindSpeed,Precipitation,Visibility,WeatherCondition
DFW,2024-01-04 13:40:00,32.903129572194274,33.14298938173329,6.070078182959044,2.9738836109024387,Clear
JFK,2024-01-04 13:50:00,-7.289787479486614,48.27243173003106,7.969575242184288,4.859986882151896,Clear
ORD,2024-01-04 14:00:00,3.39426249057262,45.790717409537194,6.338260276370886,6.870376053493932,Snow
LAX,2024-01-04 14:10:00,3.4129790526501864,25.143776003279246,9.347746708958509,7.544180771937348,Clear
LAX,2024-01-04 14:20:00,4.418057876309671,39.75551412633623,5.711592324772727,1.006451728359218,Clear
LAX,2024-01-04 14:30:00,-2.6070920527415824,6.787292654995053,19.232228845088937,9.431680870819138,Clear
DFW,2024-01-04 14:40:00,25.242264391566373,48.87190921020061,6.2568925601133625,2.4807283515353116,Rain
DFW,2024-01-04 14:50:00,-4.4875962115304855,48.21766170179932,1.9608907622187965,3.102223908001233,Clear
DFW,2024-01-04 15:00:00,18.570799661892327,8.186447893958547,10.536343321008268,3.371261011244634,Clear
ATL,2024-01-04 15:10:00,-4.426928798238214,14.97115624015533,1.1419815689035273,1.340381228968318,Snow
LAX,2024-01-04 15:20:00,-6.825896308316954,5.007749875338346,2.2108633261716104,2.1074691123129243,Clear
ORD,2024-01-04 15:30:00,30.92432766586444,13.585879944908985,4.387787783924926,9.877149306497458,Clear
DFW,2024-01-04 15:40:00,-1.4442055156582452,40.79778947076033,9.287004997642834,3.8369506363955743,Thunderstorm
DFW,2024-01-04 15:50:00,26.956256955186696,18.915780358262975,8.665018646180558,2.037709813051444,Rain
LAX,2024-01-04 16:00:00,14.50838919982111,4.419848357337919,15.993837240055823,1.9629213505716099,Fog
DFW,2024-01-04 16:10:00,-6.496456617605368,17.111276238945226,14.789493077682268,7.475139709029747,Clear
ATL,2024-01-04 16:20:00,32.99516861471304,49.069166712064,8.526365879814026,8.691117976293768,Snow
ATL,2024-01-04 16:30:00,1.113252514635164,31.484179762960146,6.674084151512599,3.3125706955762286,Clear
DFW,2024-01-04 16:40:00,28.684040540867294,20.80804732030789,6.329375681229972,1.1881856110171147,Clear
LAX,2024-01-04 16:50:00,-2.403549739694612,8.3269256748635,15.47990174588018,3.0078101660082024,Clear
LAX,2024-01-04 17:00:00,28.427429696383378,49.30883986418474,1.0414481244253948,1.508641217170816,Clear
LAX,2024-01-04 17:10:00,-9.404703419261772,41.042450463156435,0.2564329902121165,1.9305544296703736,Fog
JFK,2024-01-04 17:20:00,13.03012054562663,14.07386512254597,15.910887838532961,4.883573078628782,Clear
DFW,2024-01-04 17:30:00,24.624916073970056,3.503434786059473,9.542927519780985,3.0692653377546932,Rain
LAX,2024-01-04 17:40:00,32.06579828717525,2.8312778688779017,2.6176227710715194,5.643512906728811,Snow
ATL,2024-01-04 17:50:00,30.91409612929192,6.018907475276691,4.711318691890025,3.2814437793147135,Rain
ORD,2024-01-04 18:00:00,26.883119129644022,29.03842918072108,18.65007906194765,9.464835709926529,Clear
ORD,2024-01-04 18:10:00,29.968610734758684,46.43817106027462,17.19005951249796,9.153495711336381,Rain
LAX,2024-01-04 18:20:00,-1.0351141373315578,24.837171400299223,14.195701004479451,6.101254945094194,Clear
ORD,2024-01-04 18:30:00,2.7882933070277947,42.14727412280986,9.644504606746532,4.1898159278864755,Clear
ORD,2024-01-04 18:40:00,3.0035836214476337,22.294330992990393,10.406472523827714,4.43032193831262,Thunderstorm
JFK,2024-01-04 18:50:00,6.967426895076446,35.42917728839126,19.504890705679173,4.7066705483004725,Clear
ATL,2024-01-04 19:00:00,7.699430167333492,36.59363686432504,19.31540887768574,7.548213899214496,Clear
ATL,2024-01-04 19:10:00,14.504989609460395,8.698185295166933,4.305380915716686,5.064750959669541,Fog
JFK,2024-01-04 19:20:00,-2.8054106485101373,18.060802948790588,16.222091326106362,8.710569518553076,Clear
JFK,2024-01-04 19:30:00,21.10609987036952,31.865107826901195,3.944853323340336,9.49685307337328,Rain
ORD,2024-01-04 19:40:00,-2.4595057312972077,3.5348304092183094,4.270749557679028,4.023515380410405,Clear
DFW,2024-01-04 19:50:00,3.9638816947046394,18.07700938814783,13.521860683291536,6.046250332381121,Clear
ORD,2024-01-04 20:00:00,12.650530877276932,26.739973314059622,8.100021971750968,1.8555088314930799,Clear
JFK,2024-01-04 20:10:00,25.83982526855648,49.811224652231935,18.630888142130402,2.8042214298972308,Clear
ATL,2024-01-04 20:20:00,23.27611549574273,23.726678131122036,1.7801946979201766,4.721191900391441,Clear
ORD,2024-01-04 20:30:00,19.049046038473502,40.80283785571618,10.230512816189862,2.85582444311601,Snow
DFW,2024-01-04 20:40:00,-2.9902032738923428,21.603364253330888,18.370430608862424,8.889044417098457,Rain
ORD,2024-01-04 20:50:00,14.617040552700999,39.81953613098545,18.082273209590102,2.4245763045318824,Thunderstorm
LAX,2024-01-04 21:00:00,-6.064907419005155,29.77074008100542,3.1305842683148244,5.100947393977828,Clear
ORD,2024-01-04 21:10:00,6.981342955849286,44.32977207511992,7.332754001929129,6.451293164138881,Rain
JFK,2024-01-04 21:20:00,8.608243863048163,20.547127617505495,12.382428000933924,7.226775173447599,Rain
ATL,2024-01-04 21:30:00,-8.208485224941079,30.21522099107394,3.1878976954280436,4.447624327538561,Thunderstorm
ATL,2024-01-04 21:40:00,2.3294644761487326,31.50093403094137,19.360443440914775,8.821891618522557,Clear
JFK,2024-01-04 21:50:00,33.00422602699202,20.869147090023667,18.294986574553207,6.11487235970133,Rain
LAX,2024-01-04 22:00:00,32.91346735233603,7.215602184374076,3.3390035806893836,4.955570024027966,Fog
JFK,2024-01-04 22:10:00,5.854717441364269,4.677970345616778,2.4231092252197084,1.6051657064683296,Clear
ORD,2024-01-04 22:20:00,-8.060495097325418,0.833577529981655,1.708169656165306,5.182205216006485,Fog
JFK,2024-01-04 22:30:00,-1.9407277302318313,43.67671321226073,18.188873280732622,8.386622567341572,Clear
JFK,2024-01-04 22:40:00,7.649800704509307,11.823745611934728,3.8724761959092158,6.530869163991839,Snow
LAX,2024-01-04 22:50:00,32.65008640861534,10.575337464088403,8.325698570887095,8.489462083562065,Thunderstorm
ORD,2024-01-04 23:00:00,-3.6460421408266788,36.80177002130328,8.977027313040061,5.44610503539375,Rain
DFW,2024-01-04 23:10:00,24.358212965069548,16.000805654369586,11.98022088427135,2.0661553458503366,Clear
DFW,2024-01-04 23:20:00,-5.109285728138857,25.30223462059183,1.4347068749484992,1.1227586125229296,Clear
ATL,2024-01-04 23:30:00,34.156590982607455,8.125553264872815,4.5351723480103185,3.7289759204673207,Thunderstorm
JFK,2024-01-04 23:40:00,7.172742459911074,47.98728607309846,18.62980773837852,7.2819142434801325,Clear
ATL,2024-01-04 23:50:00,24.885554250457524,42.57907000086187,18.16820214537139,8.112339135475244,Clear
LAX,2024-01-05 00:00:00,5.416598726500933,43.18948114825017,15.625812948113843,3.661775511582965,Rain
DFW,2024-01-05 00:10:00,18.245099472146393,20.33868742860026,0.3880249123643087,5.460885287949224,Clear
JFK,2024-01-05 00:20:00,-1.359276186698347,38.11806068535864,6.540135369922043,4.790070139906735,Clear
LAX,2024-01-05 00:30:00,-3.4290541316366854,7.193807769489008,12.559174706858157,4.6947050591628505,Clear
LAX,2024-01-05 00:40:00,32.21288628056591,0.4309501295890139,5.503804235469514,3.0821384188013545,Clear
JFK,2024-01-05 00:50:00,31.294127505699507,0.9986466289014062,18.191733901075548,2.2273399452651255,Rain
LAX,2024-01-05 01:00:00,29.93610230957971,29.330086870228023,12.677789236648838,2.770197024080918,Rain
JFK,2024-01-05 01:10:00,18.144505257496707,22.76974526239704,1.438134346328912,1.497991484470115,Rain
JFK,2024-01-05 01:20:00,26.372069504732522,25.900767445425988,18.18011177671406,2.7831766764121935,Fog
ORD,2024-01-05 01:30:00,-6.8933378389881295,0.37315702086097025,19.15533316352445,1.082808078628415,Fog
ATL,2024-01-05 01:40:00,5.065506885080563,21.134330982871287,1.5542483678345098,6.645325605723804,Rain
LAX,2024-01-05 01:50:00,4.116640614072031,35.90340806004304,10.647204697226298,3.847378666489146,Clear
LAX,2024-01-05 02:00:00,18.604039487867595,22.134685098371794,6.067285644283409,9.758302402842178,Rain
ORD,2024-01-05 02:10:00,6.0180998061788245,36.610960315611116,7.856781529628048,2.7434534569866806,Clear
ORD,2024-01-05 02:20:00,-3.3171948260343633,11.65094821984174,3.593024359106838,4.112457132786345,Rain
ORD,2024-01-05 02:30:00,16.841018393609467,40.65710022408627,11.56144204024825,4.220570427773799,Rain
DFW,2024-01-05 02:40:00,26.64727643010867,29.421562022672614,19.159587064977813,1.0760634645621447,Clear
DFW,2024-01-05 02:50:00,7.195557250698794,10.538154971495311,10.06145200543218,8.55287157735513,Thunderstorm
DFW,2024-01-05 03:00:00,-4.047907820568323,11.836023792691647,1.6582916278896231,1.2879501412989225,Clear
JFK,2024-01-05 03:10:00,-1.1490311209229631,31.40152322847685,12.400026669548168,9.461618512563172,Rain
LAX,2024-01-05 03:20:00,0.686748732622279,41.496979660622166,6.804459889025141,9.028669159842586,Clear
ATL,2024-01-05 03:30:00,3.4953916847541304,20.78138910145776,17.118503791825958,5.819697244773672,Thunderstorm
JFK,2024-01-05 03:40:00,18.92577817278391,12.91502145637961,8.693562966329404,5.892360174201628,Clear
LAX,2024-01-05 03:50:00,17.042546804197354,43.35058034553002,3.856792178844912,6.884001306605407,Clear
LAX,2024-01-05 04:00:00,21.323593770516762,33.46341458754175,3.822112453822899,4.483450107413983,Clear
ORD,2024-01-05 04:10:00,6.312589303918092,22.404274364153824,15.375283614423207,6.825000550580699,Clear
ORD,2024-01-05 04:20:00,27.079894334599025,24.395009763965092,5.311751966147198,1.4029154981963818,Clear
JFK,2024-01-05 04:30:00,-0.8160552479907874,10.21282339681982,15.34466788318446,1.4864286461475391,Rain
ORD,2024-01-05 04:40:00,11.106833638316928,31.340131503242198,4.117746215331987,5.115073776575899,Clear
LAX,2024-01-05 04:50:00,26.04224246936436,17.93712552714443,6.433727374026188,5.946600709954314,Clear
ORD,2024-01-05 05:00:00,-1.8928608520321344,49.782258833717464,9.309739448793987,8.990358763022371,Clear
DFW,2024-01-05 05:10:00,-5.056159881664767,24.009175763094394,18.863916993869015,1.9419457051710665,Fog
ORD,2024-01-05 05:20:00,29.765778545959535,24.29428030948066,18.63462849507649,8.403831344745004,Rain
LAX,2024-01-05 05:30:00,5.431834824163815,28.292589370533594,4.137437508445756,2.8904260356286264,Snow
JFK,2024-01-05 05:40:00,20.774155620906438,45.83780015593734,7.164380824861456,4.5467528365902865,Rain
ATL,2024-01-05 05:50:00,-8.859312808122768,40.040904992987514,2.9879877690754464,3.849421913446716,Clear
ORD,2024-01-05 06:00:00,21.052109978425232,22.556503489892073,10.199701586269942,4.601397455788591,Clear
LAX,2024-01-05 06:10:00,4.2245590196136735,35.9349632986398,9.21165101389333,2.35445948265327,Clear
ATL,2024-01-05 06:20:00,-7.491661588565122,29.31177493903808,18.015203249014647,5.532130669631995,Fog
ATL,2024-01-05 06:30:00,17.441574269665267,24.618352435062445,18.600107555821452,8.214783308482305,Thunderstorm
DFW,2024-01-05 06:40:00,0.8361717232927965,9.615788639217527,7.671347820145842,4.973806093410072,Clear
ATL,2024-01-05 06:50:00,7.4063258923346,23.196813172744545,9.83475886037979,5.415522183083792,Clear
LAX,2024-01-05 07:00:00,-6.3738634471068885,12.290929351128732,17.924724982922662,8.638908267531828,Clear
LAX,2024-01-05 07:10:00,-3.3776537007274605,45.74210749258273,16.13415615490123,7.354523031742278,Clear
ORD,2024-01-05 07:20:00,3.4089755973129687,16.770340674817348,0.07312622689298554,5.414089676678063,Rain
ORD,2024-01-05 07:30:00,-5.960822474792929,47.613200726668616,6.4011912836716505,3.319260833702617,Clear
ORD,2024-01-05 07:40:00,30.987181910884182,26.65276450473556,8.435484838722518,8.9643407216047,Thunderstorm
ATL,2024-01-05 07:50:00,-9.727883056720971,31.577218933808016,4.594325673664635,6.193183615215025,Clear
ATL,2024-01-05 08:00:00,11.773709848894015,27.14702222446639,3.991432317918775,2.9903284909962404,Thunderstorm
DFW,2024-01-05 08:10:00,-4.453864384035185,6.469030848335045,0.7556901319135934,3.4220777737420933,Snow
ORD,2024-01-05 08:20:00,3.8455590265076847,18.79106095039705,12.86739450139521,8.228197800426212,Snow
JFK,2024-01-05 08:30:00,31.672680191821946,4.957305613881196,5.2502058096633135,1.3973100587870992,Rain
DFW,2024-01-05 08:40:00,-2.7237451026705912,31.147702209169086,1.0469435686262618,9.92882968325938,Rain
JFK,2024-01-05 08:50:00,33.46245438732497,22.343709760021945,4.619586210561273,2.173165117433126,Rain
ATL,2024-01-05 09:00:00,-0.7392530354760236,38.89924857854684,16.03827905672253,8.164616728572437,Rain
DFW,2024-01-05 09:10:00,23.370474881007333,11.023524049968492,17.029783632930933,4.552977850945146,Rain
DFW,2024-01-05 09:20:00,14.600476920379027,8.228302921466746,9.661324903866053,5.429945649587202,Thunderstorm
LAX,2024-01-05 09:30:00,29.801542741854163,20.31661154818839,8.321413408173724,8.9258551971812,Snow
ATL,2024-01-05 09:40:00,14.929696497640894,46.329269160919054,19.557073870035634,4.716200706302919,Snow
ATL,2024-01-05 09:50:00,14.055164862033891,35.52109075062059,4.011293191761398,5.83744378305911,Fog
DFW,2024-01-05 10:00:00,-1.2043899834220042,20.946181239645934,4.30718565709217,1.4436969616825295,Clear
ATL,2024-01-05 10:10:00,-2.5196787076753573,25.863608487715528,5.8373435407279946,1.0211272648070784,Clear
DFW,2024-01-05 10:20:00,31.242011800198142,4.210650558854917,3.4551463656217463,3.203198857015533,Clear
LAX,2024-01-05 10:30:00,4.752718948251534,49.22879481880565,7.587311964083732,7.125247836268906,Rain
DFW,2024-01-05 10:40:00,6.743701473330319,33.32036523474595,18.216684539795075,2.0913840402322306,Fog
ATL,2024-01-05 10:50:00,24.192064629277475,14.270203423171123,12.306956812571485,2.0238576292409447,Clear
ATL,2024-01-05 11:00:00,5.247056709026332,29.290419710762215,8.238930972245273,4.698645472323129,Rain
DFW,2024-01-05 11:10:00,32.84281009875512,5.474118303449699,18.688215891424296,6.830533347474039,Rain
DFW,2024-01-05 11:20:00,23.206749604946012,48.29183344037918,0.9692846495164464,7.408647930231375,Clear
DFW,2024-01-05 11:30:00,16.8843159158039,8.739249394168297,4.205523558037227,2.606056066885373,Rain
ORD,2024-01-05 11:40:00,29.64028222451386,32.40151590276071,11.31777210203518,1.716293326348382,Fog
ATL,2024-01-05 11:50:00,-7.767734124273276,12.272723126946522,12.311052463863582,9.463573305509899,Clear
ATL,2024-01-05 12:00:00,1.567821148514394,35.87806913242679,0.7911501312522629,3.3459974430589154,Rain
ORD,2024-01-05 12:10:00,10.926635039940948,38.841068362014056,8.060775158142643,8.680118478478516,Rain
DFW,2024-01-05 12:20:00,0.21403427621844529,33.670986445571636,12.983079296617454,8.771423054165364,Clear
LAX,2024-01-05 12:30:00,23.47573342859684,30.724973012759627,13.961410928068032,7.9527033258629,Clear
DFW,2024-01-05 12:40:00,31.364361397417632,44.623454697600586,12.762798050325387,2.519502459873131,Thunderstorm
DFW,2024-01-05 12:50:00,9.069655396891552,3.931335549487902,6.4112644872184905,8.396213133287803,Clear
ORD,2024-01-05 13:00:00,5.395967005035272,16.54573828900976,1.8704024719581902,7.92325503317428,Clear
ATL,2024-01-05 13:10:00,33.26978294619048,12.414373981542298,8.542248928386682,6.370506910955954,Clear
DFW,2024-01-05 13:20:00,10.018359477239336,49.40069810327108,2.5750887473611095,4.034818316520575,Rain
ATL,2024-01-05 13:30:00,12.007178020217744,19.469488983343673,18.95247317041334,3.3625774383988967,Rain
JFK,2024-01-05 13:40:00,5.824244255385741,36.63063496201994,9.503417320452565,2.0970029087232307,Rain
ATL,2024-01-05 13:50:00,30.929681285546224,34.23625819405023,6.345183487137351,5.587813602107842,Clear
LAX,2024-01-05 14:00:00,15.602996747683285,10.604061873868886,15.326081422378001,6.267347879588619,Fog
LAX,2024-01-05 14:10:00,24.29785642317401,11.949884010577566,9.958971851645277,4.234050914642085,Clear
DFW,2024-01-05 14:20:00,26.531302325789888,14.064228177651705,6.200680480249002,5.2782316091278165,Clear
ATL,2024-01-05 14:30:00,5.383206886276618,20.556363912968962,16.239354847816035,4.271630116323401,Clear
DFW,2024-01-05 14:40:00,9.516244909417104,11.71625328252634,17.34304302002244,6.769054515886311,Clear
ORD,2024-01-05 14:50:00,28.18122984828191,0.9825741373423902,13.46016332577354,9.11133287016907,Fog
LAX,2024-01-05 15:00:00,6.346490825411461,43.96965284035977,0.9392884481533459,2.475282358422504,Thunderstorm
DFW,2024-01-05 15:10:00,25.72708100533331,48.2804915690442,11.326457603330642,4.432679289128111,Clear
ORD,2024-01-05 15:20:00,32.34465451584967,17.078519351578397,15.265898239945631,2.2678174355577516,Fog
DFW,2024-01-05 15:30:00,18.044466788060312,16.925343971273644,2.7300602416716435,6.624493933670488,Snow
ATL,2024-01-05 15:40:00,23.373227935335002,0.35459063871854934,4.573415027692067,7.559834585397362,Thunderstorm
ATL,2024-01-05 15:50:00,26.229379041851068,34.012534416518704,17.649902101362727,9.387214593377102,Clear
ATL,2024-01-05 16:00:00,28.026784200348914,41.27199478743144,0.40243443706148074,3.509847336348684,Rain
ATL,2024-01-05 16:10:00,7.777400203555818,7.330415018000158,15.05454275651952,9.551900852788872,Clear
JFK,2024-01-05 16:20:00,-7.693144337080082,7.983317468357537,9.475465850288458,1.5693640463860732,Fog
ORD,2024-01-05 16:30:00,8.084432205653279,39.50416249857189,8.935443176792138,6.427124770281294,Clear
ORD,2024-01-05 16:40:00,20.31903034028404,30.814537417707232,0.1419306498977435,1.5141944740899698,Rain
ATL,2024-01-05 16:50:00,10.265767360135676,2.2430278813858506,16.387964619329857,9.043967689857503,Clear
JFK,2024-01-05 17:00:00,23.703341788717935,31.127349523114084,7.196498012731329,5.768281513630487,Clear
ATL,2024-01-05 17:10:00,6.064209326089873,15.445886142188304,10.815312626010858,7.024135156865165,Rain
JFK,2024-01-05 17:20:00,18.56348634968133,18.436257773542298,13.546013726713188,8.484165333194074,Fog
ATL,2024-01-05 17:30:00,-1.6111087815711436,38.48657091484401,14.052591528758317,2.3527956023557186,Rain
LAX,2024-01-05 17:40:00,23.721624649023063,40.54675963363053,19.119601176521446,1.3473240574432046,Fog
LAX,2024-01-05 17:50:00,14.556318596586163,20.01783134199153,10.626799064732182,8.90993031321567,Clear
DFW,2024-01-05 18:00:00,-0.8171025154029739,47.35764680031774,7.9943910194885515,3.8343990471303924,Rain
ATL,2024-01-05 18:10:00,3.1360028074013275,20.32313589760361,19.074072529834158,2.1608101713444876,Clear
ORD,2024-01-05 18:20:00,23.687391886182454,38.591801761505494,12.842204700510422,5.216151133783779,Clear
DFW,2024-01-05 18:30:00,11.71705560476843,24.193863228212955,5.963007125531112,6.38475468126417,Rain
LAX,2024-01-05 18:40:00,-0.2785851823117511,44.8766163261042,2.529284908071423,1.278735430802591,Rain
ATL,2024-01-05 18:50:00,33.527203566663395,45.38806218250893,16.851090029303627,3.4740609243137897,Rain
DFW,2024-01-05 19:00:00,22.18062589175996,4.370840393554193,7.243632055883031,1.2951988684920641,Snow
ATL,2024-01-05 19:10:00,33.07106746429083,46.824666565511286,13.209394427288624,4.783018502759491,Rain
LAX,2024-01-05 19:20:00,9.219727041215446,41.27674207602078,9.416328387317963,9.055900261596198,Clear
DFW,2024-01-05 19:30:00,11.379515331127422,39.565535715633345,3.978595595900767,9.843871703442122,Clear
LAX,2024-01-05 19:40:00,30.407984728325864,10.045566984276121,12.033732172409302,6.733427981532648,Rain
JFK,2024-01-05 19:50:00,13.627220311042308,40.25596043773324,1.2136613790136463,2.4547392440613263,Clear
LAX,2024-01-05 20:00:00,21.82755103575502,42.50663673425184,8.266849197423845,9.152644509993753,Clear
ATL,2024-01-05 20:10:00,1.3477794872988493,14.457516722707547,10.932298793273421,5.646230408800545,Clear
ORD,2024-01-05 20:20:00,10.102691091618823,47.613003918116185,8.72093948237158,2.383743808926263,Rain
LAX,2024-01-05 20:30:00,-4.44475603853402,2.4930073199582123,14.973443505019816,9.295540025064952,Clear
ORD,2024-01-05 20:40:00,-0.7308983855367241,7.495462662356983,16.55849909090625,7.8172214565079265,Snow
JFK,2024-01-05 20:50:00,-9.957546312956602,26.879056902575716,15.42486148066356,7.585347454508364,Rain
DFW,2024-01-05 21:00:00,-8.23307267581029,28.789623556115483,0.7762589562360422,7.382626334149642,Clear
DFW,2024-01-05 21:10:00,33.97777204296182,32.25750416504517,3.882575408919444,2.803058389867981,Snow
ORD,2024-01-05 21:20:00,0.9059162811543029,0.8484564657733229,10.732150185275486,2.8990602253677347,Rain
DFW,2024-01-05 21:30:00,19.84898192768009,48.01833873110651,18.696440808876027,7.194636985845295,Rain
LAX,2024-01-05 21:40:00,27.759486445982517,2.2294046367071996,16.69913550104234,2.977504750993572,Rain
ORD,2024-01-05 21:50:00,14.779720665645392,7.153097636170119,16.850690167036035,4.948045271227439,Clear
ATL,2024-01-05 22:00:00,-3.108497496221972,0.700725876302849,6.064163875193498,8.038016430345472,Rain
LAX,2024-01-05 22:10:00,22.765239680127486,28.342921664704733,8.588957941574051,8.055572662880568,Clear
LAX,2024-01-05 22:20:00,17.011313454481236,46.613344196048615,9.414118946318748,5.079355952732737,Thunderstorm
LAX,2024-01-05 22:30:00,22.906276520631877,33.29735830402321,3.1474316669982083,8.129709444477205,Fog
ATL,2024-01-05 22:40:00,24.63859802856892,41.13287342402137,0.6213626048891263,8.547596165782512,Rain
JFK,2024-01-05 22:50:00,33.89346654581353,0.6640601729290041,18.938057989210336,6.892981761558342,Clear
DFW,2024-01-05 23:00:00,15.81034760120195,27.100764923986304,4.814251713270135,3.0558326707757812,Clear
ORD,2024-01-05 23:10:00,5.373850071077083,22.978148875276094,4.798978074472626,3.4661060234699277,Clear
JFK,2024-01-05 23:20:00,19.180905060510668,24.94839721103965,1.6675810753751907,3.833570398678618,Clear
ORD,2024-01-05 23:30:00,-6.9201680840818245,3.6106592667593973,18.57015503887557,2.051236969605568,Clear
DFW,2024-01-05 23:40:00,30.382879324471382,34.221768053465375,11.59474229879544,3.4584365833295063,Rain
ATL,2024-01-05 23:50:00,-4.627854489781145,25.161020742931722,13.340737142507077,2.8856730188127893,Clear
LAX,2024-01-06 00:00:00,4.752927704861822,38.257442493063195,18.23153774526105,5.09795874827742,Thunderstorm
LAX,2024-01-06 00:10:00,26.708542128175438,24.26453170308577,6.9124033780157905,9.175937930850385,Clear
ATL,2024-01-06 00:20:00,16.879057024882034,7.469081811321604,12.430146222761682,1.9403228507856227,Thunderstorm
JFK,2024-01-06 00:30:00,7.713598412484895,32.4128477038911,0.7759890945777492,7.48241131552656,Thunderstorm
JFK,2024-01-06 00:40:00,11.304604671875964,8.619318105258312,3.7354505646225866,7.185547039718149,Rain
ORD,2024-01-06 00:50:00,28.454632694098116,43.619728167740746,16.62491610179885,1.861787787970219,Snow
ATL,2024-01-06 01:00:00,5.300197372695147,30.655811953462077,15.335367126766714,9.3031516441522,Clear
JFK,2024-01-06 01:10:00,29.134235816547708,7.8601941778477125,7.012853829142937,6.116249819411376,Rain
ATL,2024-01-06 01:20:00,-6.033950606048883,48.116902874060344,7.53621255548425,4.273529690221158,Clear
DFW,2024-01-06 01:30:00,24.955929674388386,25.91827316676603,10.671088671071589,7.80884725145776,Clear
LAX,2024-01-06 01:40:00,28.139643487463132,3.6449225935827503,0.004820093702690986,3.3162891256147065,Rain
LAX,2024-01-06 01:50:00,-1.8182056223197556,31.34164522075336,4.824886720760557,7.241588533416884,Clear
LAX,2024-01-06 02:00:00,9.36559395674902,12.65994535064051,4.164636172164289,1.357400868150225,Rain
ATL,2024-01-06 02:10:00,-2.552510140135497,40.18467259386512,5.009658934995269,8.554672338483448,Clear
ATL,2024-01-06 02:20:00,21.7971858047398,40.891103678309534,16.118116850668827,5.033537623191866,Clear
ORD,2024-01-06 02:30:00,14.090649562774551,48.94736779273309,5.593477130928863,6.730236229221475,Clear
LAX,2024-01-06 02:40:00,18.589550601874446,25.093476551225187,3.830426441002963,2.991140378260153,Clear
ORD,2024-01-06 02:50:00,-1.1580864869704985,22.747843986386858,10.085269215860631,7.0936634139260315,Clear
LAX,2024-01-06 03:00:00,-0.47143620764112093,37.67378027232403,17.31290072745464,7.950162483039489,Clear
ORD,2024-01-06 03:10:00,-8.132620352054214,6.623532817096328,4.8269940767499975,5.258918681959589,Clear
ORD,2024-01-06 03:20:00,4.4930390838078385,27.34577568965621,1.5707248558559739,6.559542316556149,Fog
DFW,2024-01-06 03:30:00,15.188509760015371,27.312380006542547,7.128094716993294,5.106933314401587,Clear
ORD,2024-01-06 03:40:00,28.6070711298798,4.473656140519361,14.953036491299557,9.04682232332061,Rain
ATL,2024-01-06 03:50:00,20.01173513564063,20.899204275345678,11.013810893895892,5.480822624628873,Clear
ORD,2024-01-06 04:00:00,9.592834552988815,42.6642399283601,16.33586739148695,8.576278381259371,Fog
LAX,2024-01-06 04:10:00,32.8904051477362,42.80768109973302,19.19184295218468,8.212168524432236,Clear
ORD,2024-01-06 04:20:00,22.366034025912434,4.96188324598405,15.85324953503234,4.694543392135209,Clear
JFK,2024-01-06 04:30:00,31.857434128814752,4.536044137391543,12.076061576875068,3.0707604267172752,Rain
LAX,2024-01-06 04:40:00,13.741458797247454,13.134773850096765,9.86683176104761,4.654739193037939,Clear
JFK,2024-01-06 04:50:00,1.650692365691281,43.73830312769967,0.8013817269653334,8.435956381976982,Rain
LAX,2024-01-06 05:00:00,-7.622799113587511,6.445129253674947,19.686439576280826,3.048692822374531,Clear
ATL,2024-01-06 05:10:00,22.67381831677327,35.99984013137231,7.66962245150085,5.719927112719744,Thunderstorm
ATL,2024-01-06 05:20:00,-4.541365089750965,5.0582809806551605,3.044564278337336,8.254870731646728,Clear
ATL,2024-01-06 05:30:00,3.624880772238523,31.15689268739127,13.334177107929134,4.181297276155409,Clear
JFK,2024-01-06 05:40:00,13.961190854775381,17.80336495595724,5.685765781909186,6.779886733024276,Snow
DFW,2024-01-06 05:50:00,15.398746450088645,39.44569814829335,11.715565418620953,3.210684166439331,Clear
LAX,2024-01-06 06:00:00,17.026243864421122,11.68452244126818,11.735358156891824,1.9835150083134394,Fog
ATL,2024-01-06 06:10:00,-2.5185101342634715,31.960091469497993,8.914596418057384,8.149458025835706,Clear
LAX,2024-01-06 06:20:00,7.088183216974194,11.784126728794247,16.72237231090085,1.8907176106783614,Snow
JFK,2024-01-06 06:30:00,17.7737402202635,35.68301415560769,5.29934123110886,3.442432555716261,Clear
DFW,2024-01-06 06:40:00,33.641848908520316,43.68390172803744,8.972651832354684,8.695984797976962,Fog
JFK,2024-01-06 06:50:00,22.74340119648599,6.3400899563380015,10.75384257181943,4.118223583708005,Snow
LAX,2024-01-06 07:00:00,31.517169069228103,43.329784429775174,13.272494415345992,9.75740814562745,Clear
DFW,2024-01-06 07:10:00,24.29954262413797,29.678762720714897,15.67943701011179,9.817609012964738,Clear
DFW,2024-01-06 07:20:00,16.62726360015802,6.355524543351199,7.896145657565121,3.4144841840820104,Clear
JFK,2024-01-06 07:30:00,-1.358948388864496,21.3770927679856,12.92093888193192,1.368804000249014,Thunderstorm
ATL,2024-01-06 07:40:00,20.000854335163087,8.043014674254895,3.0122190613703825,7.345569557848412,Clear
LAX,2024-01-06 07:50:00,18.05208046819582,35.01739444332848,18.65296201084957,5.0588785238350935,Clear
ORD,2024-01-06 08:00:00,17.11111267057699,37.943406720897485,7.66117612842007,1.9067755956361867,Clear
ORD,2024-01-06 08:10:00,12.040364059470832,5.2898260136399475,14.590428439528768,7.367705370802385,Clear
JFK,2024-01-06 08:20:00,13.789547179517402,25.306992634732218,0.40682163764355295,1.2805741820072911,Rain
