FlightNumber,DepartureTime,ArrivalTime,ScheduledDepartureTime,ScheduledArrivalTime,DelayStatus,DepartureAirport,ArrivalAirport,Temperature,WindSpeed,Precipitation,Visibility,WeatherCondition,DelayInMinutes,IsDelayed
2045,2024-01-03 00:30:00,2024-01-03 02:30:00,2024-01-03 00:20:00,2024-01-03 02:20:00,Delayed,ATL,ATL,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
7893,2024-01-03 00:40:00,2024-01-03 02:40:00,2024-01-03 00:30:00,2024-01-03 02:30:00,On-Time,ATL,JFK,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
2693,2024-01-03 00:50:00,2024-01-03 02:50:00,2024-01-03 00:40:00,2024-01-03 02:40:00,On-Time,ORD,LAX,12.502621663598902,48.78009595783262,11.24221765246459,4.304526631255204,Clear,10.0,0
4436,2024-01-03 01:00:00,2024-01-03 03:00:00,2024-01-03 00:50:00,2024-01-03 02:50:00,On-Time,DFW,JFK,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
9754,2024-01-03 01:10:00,2024-01-03 03:10:00,2024-01-03 01:00:00,2024-01-03 03:00:00,On-Time,JFK,LAX,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
6895,2024-01-03 01:20:00,2024-01-03 03:20:00,2024-01-03 01:10:00,2024-01-03 03:10:00,On-Time,LAX,LAX,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
4354,2024-01-03 01:30:00,2024-01-03 03:30:00,2024-01-03 01:20:00,2024-01-03 03:20:00,On-Time,ATL,DFW,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
1225,2024-01-03 01:40:00,2024-01-03 03:40:00,2024-01-03 01:30:00,2024-01-03 03:30:00,Delayed,LAX,ATL,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
5893,2024-01-03 01:50:00,2024-01-03 03:50:00,2024-01-03 01:40:00,2024-01-03 03:40:00,On-Time,JFK,ATL,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
8022,2024-01-03 02:00:00,2024-01-03 04:00:00,2024-01-03 01:50:00,2024-01-03 03:50:00,On-Time,LAX,LAX,-0.5639375156409621,49.12412903006239,5.413672086034622,7.429488058335631,Clear,10.0,0
6600,2024-01-03 02:10:00,2024-01-03 04:10:00,2024-01-03 02:00:00,2024-01-03 04:00:00,On-Time,JFK,ORD,33.945246049530695,45.59092847697235,7.409828741190285,9.249787924245243,Clear,10.0,0
8996,2024-01-03 02:20:00,2024-01-03 04:20:00,2024-01-03 02:10:00,2024-01-03 04:10:00,On-Time,ORD,ORD,19.052115967628524,21.95653304024253,11.378428116894328,7.349469867411615,Clear,10.0,0
8683,2024-01-03 02:30:00,2024-01-03 04:30:00,2024-01-03 02:20:00,2024-01-03 04:20:00,On-Time,ATL,JFK,32.0544746321982,1.997398664304717,17.634179392771692,7.046013432293794,Clear,10.0,0
5642,2024-01-03 02:40:00,2024-01-03 04:40:00,2024-01-03 02:30:00,2024-01-03 04:30:00,Delayed,JFK,JFK,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
8679,2024-01-03 02:50:00,2024-01-03 04:50:00,2024-01-03 02:40:00,2024-01-03 04:40:00,On-Time,LAX,DFW,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
9208,2024-01-03 03:00:00,2024-01-03 05:00:00,2024-01-03 02:50:00,2024-01-03 04:50:00,On-Time,ATL,LAX,24.463638974813392,35.0749550732583,1.7323952170938806,2.081433328620597,Clear,10.0,0
8339,2024-01-03 03:10:00,2024-01-03 05:10:00,2024-01-03 03:00:00,2024-01-03 05:00:00,On-Time,ORD,JFK,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
3205,2024-01-03 03:20:00,2024-01-03 05:20:00,2024-01-03 03:10:00,2024-01-03 05:10:00,Delayed,ATL,JFK,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
2069,2024-01-03 03:30:00,2024-01-03 05:30:00,2024-01-03 03:20:00,2024-01-03 05:20:00,On-Time,JFK,LAX,7.709990124784198,21.34473639116513,9.414019989821233,4.757034555068163,Fog,10.0,0
4444,2024-01-03 03:40:00,2024-01-03 05:40:00,2024-01-03 03:30:00,2024-01-03 05:30:00,On-Time,ORD,DFW,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
2060,2024-01-03 03:50:00,2024-01-03 05:50:00,2024-01-03 03:40:00,2024-01-03 05:40:00,On-Time,LAX,JFK,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
3327,2024-01-03 04:00:00,2024-01-03 06:00:00,2024-01-03 03:50:00,2024-01-03 05:50:00,On-Time,ORD,DFW,22.81894102147428,32.05430517910797,15.810272150672954,1.66758576034881,Rain,10.0,0
4420,2024-01-03 04:10:00,2024-01-03 06:10:00,2024-01-03 04:00:00,2024-01-03 06:00:00,Delayed,ORD,ATL,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
1301,2024-01-03 04:20:00,2024-01-03 06:20:00,2024-01-03 04:10:00,2024-01-03 06:10:00,Delayed,DFW,DFW,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
1606,2024-01-03 04:30:00,2024-01-03 06:30:00,2024-01-03 04:20:00,2024-01-03 06:20:00,On-Time,ORD,ORD,12.700517375120992,3.302765391108004,7.680381479299163,7.524214719619955,Clear,10.0,0
4170,2024-01-03 04:40:00,2024-01-03 06:40:00,2024-01-03 04:30:00,2024-01-03 06:30:00,Delayed,ORD,ORD,4.048538145610824,48.62841178248684,17.087990266513604,9.052857883112456,Thunderstorm,10.0,1
1699,2024-01-03 04:50:00,2024-01-03 06:50:00,2024-01-03 04:40:00,2024-01-03 06:40:00,Delayed,ATL,DFW,9.235993767501007,18.0029950965363,14.979980348099138,2.058015242088429,Snow,10.0,1
6088,2024-01-03 05:00:00,2024-01-03 07:00:00,2024-01-03 04:50:00,2024-01-03 06:50:00,Delayed,LAX,ORD,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
1190,2024-01-03 05:10:00,2024-01-03 07:10:00,2024-01-03 05:00:00,2024-01-03 07:00:00,Delayed,ATL,ATL,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
1980,2024-01-03 05:20:00,2024-01-03 07:20:00,2024-01-03 05:10:00,2024-01-03 07:10:00,On-Time,ATL,LAX,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
3975,2024-01-03 05:30:00,2024-01-03 07:30:00,2024-01-03 05:20:00,2024-01-03 07:20:00,On-Time,JFK,ORD,8.239641229112902,33.11160791647965,18.415129021094675,9.976806451481988,Rain,10.0,0
7102,2024-01-03 05:40:00,2024-01-03 07:40:00,2024-01-03 05:30:00,2024-01-03 07:30:00,On-Time,ATL,ORD,2.112270694623314,35.76611552645678,11.631776756995109,3.529664969006018,Rain,10.0,0
2184,2024-01-03 05:50:00,2024-01-03 07:50:00,2024-01-03 05:40:00,2024-01-03 07:40:00,Delayed,DFW,DFW,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
4327,2024-01-03 06:00:00,2024-01-03 08:00:00,2024-01-03 05:50:00,2024-01-03 07:50:00,On-Time,DFW,ATL,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
4394,2024-01-03 06:10:00,2024-01-03 08:10:00,2024-01-03 06:00:00,2024-01-03 08:00:00,Delayed,JFK,LAX,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
9319,2024-01-03 06:20:00,2024-01-03 08:20:00,2024-01-03 06:10:00,2024-01-03 08:10:00,Delayed,LAX,DFW,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
2816,2024-01-03 06:30:00,2024-01-03 08:30:00,2024-01-03 06:20:00,2024-01-03 08:20:00,On-Time,LAX,DFW,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
6854,2024-01-03 06:40:00,2024-01-03 08:40:00,2024-01-03 06:30:00,2024-01-03 08:30:00,Delayed,ATL,ATL,30.364788021398496,29.884116776172952,2.334958055375911,7.032285784399233,Clear,10.0,1
7709,2024-01-03 06:50:00,2024-01-03 08:50:00,2024-01-03 06:40:00,2024-01-03 08:40:00,On-Time,ATL,LAX,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
1569,2024-01-03 07:00:00,2024-01-03 09:00:00,2024-01-03 06:50:00,2024-01-03 08:50:00,On-Time,ATL,ATL,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
6442,2024-01-03 07:10:00,2024-01-03 09:10:00,2024-01-03 07:00:00,2024-01-03 09:00:00,Delayed,LAX,LAX,33.03313466810126,22.451888018498085,18.731404361416786,4.028053166357592,Rain,10.0,1
2895,2024-01-03 07:20:00,2024-01-03 09:20:00,2024-01-03 07:10:00,2024-01-03 09:10:00,On-Time,ORD,ATL,6.950439819325812,22.965184410653688,6.167042433523974,2.900874327291565,Fog,10.0,0
3733,2024-01-03 07:30:00,2024-01-03 09:30:00,2024-01-03 07:20:00,2024-01-03 09:20:00,Delayed,DFW,DFW,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
4863,2024-01-03 07:40:00,2024-01-03 09:40:00,2024-01-03 07:30:00,2024-01-03 09:30:00,Delayed,ORD,DFW,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
8455,2024-01-03 07:50:00,2024-01-03 09:50:00,2024-01-03 07:40:00,2024-01-03 09:40:00,On-Time,ORD,JFK,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
5014,2024-01-03 08:00:00,2024-01-03 10:00:00,2024-01-03 07:50:00,2024-01-03 09:50:00,On-Time,LAX,ORD,-5.094387296158208,12.232752730235651,0.7268149663248491,4.574681976854159,Clear,10.0,0
2686,2024-01-03 08:10:00,2024-01-03 10:10:00,2024-01-03 08:00:00,2024-01-03 10:00:00,On-Time,ORD,ATL,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
4009,2024-01-03 08:20:00,2024-01-03 10:20:00,2024-01-03 08:10:00,2024-01-03 10:10:00,On-Time,JFK,JFK,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
8806,2024-01-03 08:30:00,2024-01-03 10:30:00,2024-01-03 08:20:00,2024-01-03 10:20:00,Delayed,ATL,ORD,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
1154,2024-01-03 08:40:00,2024-01-03 10:40:00,2024-01-03 08:30:00,2024-01-03 10:30:00,On-Time,JFK,ATL,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
2409,2024-01-03 08:50:00,2024-01-03 10:50:00,2024-01-03 08:40:00,2024-01-03 10:40:00,On-Time,DFW,LAX,3.610984285766136,27.528531727068213,10.033983320128495,9.740979206969447,Clear,10.0,0
1784,2024-01-03 09:00:00,2024-01-03 11:00:00,2024-01-03 08:50:00,2024-01-03 10:50:00,On-Time,ATL,ORD,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
9096,2024-01-03 09:10:00,2024-01-03 11:10:00,2024-01-03 09:00:00,2024-01-03 11:00:00,On-Time,ORD,DFW,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
8560,2024-01-03 09:20:00,2024-01-03 11:20:00,2024-01-03 09:10:00,2024-01-03 11:10:00,Delayed,DFW,JFK,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
8343,2024-01-03 09:30:00,2024-01-03 11:30:00,2024-01-03 09:20:00,2024-01-03 11:20:00,On-Time,ATL,ORD,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
8206,2024-01-03 09:40:00,2024-01-03 11:40:00,2024-01-03 09:30:00,2024-01-03 11:30:00,Delayed,ORD,ORD,21.064528110532805,38.00174509015869,10.816541279430794,7.215604678732074,Fog,10.0,1
6596,2024-01-03 09:50:00,2024-01-03 11:50:00,2024-01-03 09:40:00,2024-01-03 11:40:00,On-Time,JFK,DFW,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
6801,2024-01-03 10:00:00,2024-01-03 12:00:00,2024-01-03 09:50:00,2024-01-03 11:50:00,Delayed,ATL,ATL,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
3806,2024-01-03 10:10:00,2024-01-03 12:10:00,2024-01-03 10:00:00,2024-01-03 12:00:00,On-Time,ORD,LAX,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
1537,2024-01-03 10:20:00,2024-01-03 12:20:00,2024-01-03 10:10:00,2024-01-03 12:10:00,On-Time,JFK,DFW,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
6986,2024-01-03 10:30:00,2024-01-03 12:30:00,2024-01-03 10:20:00,2024-01-03 12:20:00,Delayed,DFW,LAX,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
2841,2024-01-03 10:40:00,2024-01-03 12:40:00,2024-01-03 10:30:00,2024-01-03 12:30:00,On-Time,DFW,ATL,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
9716,2024-01-03 10:50:00,2024-01-03 12:50:00,2024-01-03 10:40:00,2024-01-03 12:40:00,Delayed,DFW,ORD,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
7971,2024-01-03 11:00:00,2024-01-03 13:00:00,2024-01-03 10:50:00,2024-01-03 12:50:00,On-Time,DFW,LAX,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
6625,2024-01-03 11:10:00,2024-01-03 13:10:00,2024-01-03 11:00:00,2024-01-03 13:00:00,On-Time,LAX,JFK,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
3950,2024-01-03 11:20:00,2024-01-03 13:20:00,2024-01-03 11:10:00,2024-01-03 13:10:00,On-Time,ATL,JFK,28.763812074298286,9.41160998845228,10.493446133712446,9.852375697648968,Clear,10.0,0
8992,2024-01-03 11:30:00,2024-01-03 13:30:00,2024-01-03 11:20:00,2024-01-03 13:20:00,Delayed,ATL,DFW,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
5780,2024-01-03 11:40:00,2024-01-03 13:40:00,2024-01-03 11:30:00,2024-01-03 13:30:00,On-Time,LAX,ATL,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
3368,2024-01-03 11:50:00,2024-01-03 13:50:00,2024-01-03 11:40:00,2024-01-03 13:40:00,On-Time,ORD,DFW,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
7655,2024-01-03 12:00:00,2024-01-03 14:00:00,2024-01-03 11:50:00,2024-01-03 13:50:00,On-Time,ORD,DFW,19.8041182428824,42.0174088794254,11.74739737151154,6.609829903831518,Clear,10.0,0
9173,2024-01-03 12:10:00,2024-01-03 14:10:00,2024-01-03 12:00:00,2024-01-03 14:00:00,On-Time,DFW,DFW,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
5495,2024-01-03 12:20:00,2024-01-03 14:20:00,2024-01-03 12:10:00,2024-01-03 14:10:00,On-Time,JFK,JFK,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
7002,2024-01-03 12:30:00,2024-01-03 14:30:00,2024-01-03 12:20:00,2024-01-03 14:20:00,Delayed,ORD,JFK,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
7614,2024-01-03 12:40:00,2024-01-03 14:40:00,2024-01-03 12:30:00,2024-01-03 14:30:00,Delayed,JFK,DFW,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
6919,2024-01-03 12:50:00,2024-01-03 14:50:00,2024-01-03 12:40:00,2024-01-03 14:40:00,Delayed,ATL,JFK,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
1853,2024-01-03 13:00:00,2024-01-03 15:00:00,2024-01-03 12:50:00,2024-01-03 14:50:00,Delayed,JFK,ATL,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
5146,2024-01-03 13:10:00,2024-01-03 15:10:00,2024-01-03 13:00:00,2024-01-03 15:00:00,On-Time,ATL,DFW,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
4769,2024-01-03 13:20:00,2024-01-03 15:20:00,2024-01-03 13:10:00,2024-01-03 15:10:00,Delayed,LAX,JFK,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
1574,2024-01-03 13:30:00,2024-01-03 15:30:00,2024-01-03 13:20:00,2024-01-03 15:20:00,On-Time,LAX,LAX,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
2148,2024-01-03 13:40:00,2024-01-03 15:40:00,2024-01-03 13:30:00,2024-01-03 15:30:00,On-Time,DFW,DFW,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
7293,2024-01-03 13:50:00,2024-01-03 15:50:00,2024-01-03 13:40:00,2024-01-03 15:40:00,On-Time,ORD,DFW,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
7457,2024-01-03 14:00:00,2024-01-03 16:00:00,2024-01-03 13:50:00,2024-01-03 15:50:00,On-Time,DFW,ATL,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
8509,2024-01-03 14:10:00,2024-01-03 16:10:00,2024-01-03 14:00:00,2024-01-03 16:00:00,Delayed,ATL,ORD,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
5777,2024-01-03 14:20:00,2024-01-03 16:20:00,2024-01-03 14:10:00,2024-01-03 16:10:00,On-Time,DFW,ORD,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
4854,2024-01-03 14:30:00,2024-01-03 16:30:00,2024-01-03 14:20:00,2024-01-03 16:20:00,On-Time,JFK,ATL,11.396407185473016,10.294099408916058,6.412398131004535,1.659210436966511,Clear,10.0,0
3491,2024-01-03 14:40:00,2024-01-03 16:40:00,2024-01-03 14:30:00,2024-01-03 16:30:00,On-Time,ATL,ATL,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
4124,2024-01-03 14:50:00,2024-01-03 16:50:00,2024-01-03 14:40:00,2024-01-03 16:40:00,Delayed,LAX,ATL,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
6691,2024-01-03 15:00:00,2024-01-03 17:00:00,2024-01-03 14:50:00,2024-01-03 16:50:00,On-Time,ORD,ORD,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
4051,2024-01-03 15:10:00,2024-01-03 17:10:00,2024-01-03 15:00:00,2024-01-03 17:00:00,On-Time,ATL,ATL,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
1004,2024-01-03 15:20:00,2024-01-03 17:20:00,2024-01-03 15:10:00,2024-01-03 17:10:00,On-Time,ATL,JFK,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
6222,2024-01-03 15:30:00,2024-01-03 17:30:00,2024-01-03 15:20:00,2024-01-03 17:20:00,Delayed,JFK,DFW,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
6315,2024-01-03 15:40:00,2024-01-03 17:40:00,2024-01-03 15:30:00,2024-01-03 17:30:00,On-Time,ORD,DFW,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
5869,2024-01-03 15:50:00,2024-01-03 17:50:00,2024-01-03 15:40:00,2024-01-03 17:40:00,On-Time,LAX,LAX,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
1876,2024-01-03 16:00:00,2024-01-03 18:00:00,2024-01-03 15:50:00,2024-01-03 17:50:00,On-Time,ATL,LAX,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
8027,2024-01-03 16:10:00,2024-01-03 18:10:00,2024-01-03 16:00:00,2024-01-03 18:00:00,On-Time,ATL,DFW,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
5142,2024-01-03 16:20:00,2024-01-03 18:20:00,2024-01-03 16:10:00,2024-01-03 18:10:00,On-Time,JFK,JFK,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
7966,2024-01-03 16:30:00,2024-01-03 18:30:00,2024-01-03 16:20:00,2024-01-03 18:20:00,On-Time,DFW,ORD,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
8079,2024-01-03 16:40:00,2024-01-03 18:40:00,2024-01-03 16:30:00,2024-01-03 18:30:00,Delayed,LAX,ORD,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
8987,2024-01-03 16:50:00,2024-01-03 18:50:00,2024-01-03 16:40:00,2024-01-03 18:40:00,On-Time,ORD,JFK,-5.2569380171591975,35.16386138662258,6.640014042353584,6.785218451458742,Snow,10.0,0
7799,2024-01-03 17:00:00,2024-01-03 19:00:00,2024-01-03 16:50:00,2024-01-03 18:50:00,On-Time,ATL,ORD,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
5465,2024-01-03 17:10:00,2024-01-03 19:10:00,2024-01-03 17:00:00,2024-01-03 19:00:00,Delayed,ATL,ATL,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
1635,2024-01-03 17:20:00,2024-01-03 19:20:00,2024-01-03 17:10:00,2024-01-03 19:10:00,On-Time,LAX,DFW,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
2693,2024-01-03 17:30:00,2024-01-03 19:30:00,2024-01-03 17:20:00,2024-01-03 19:20:00,On-Time,DFW,DFW,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
5752,2024-01-03 17:40:00,2024-01-03 19:40:00,2024-01-03 17:30:00,2024-01-03 19:30:00,On-Time,ATL,JFK,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
9311,2024-01-03 17:50:00,2024-01-03 19:50:00,2024-01-03 17:40:00,2024-01-03 19:40:00,On-Time,LAX,ORD,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
1830,2024-01-03 18:00:00,2024-01-03 20:00:00,2024-01-03 17:50:00,2024-01-03 19:50:00,Delayed,JFK,LAX,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
6177,2024-01-03 18:10:00,2024-01-03 20:10:00,2024-01-03 18:00:00,2024-01-03 20:00:00,On-Time,DFW,LAX,8.350011548277319,47.8985533241227,2.6341907041271018,5.658668455581705,Clear,10.0,0
9932,2024-01-03 18:20:00,2024-01-03 20:20:00,2024-01-03 18:10:00,2024-01-03 20:10:00,Delayed,ORD,ORD,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
9308,2024-01-03 18:30:00,2024-01-03 20:30:00,2024-01-03 18:20:00,2024-01-03 20:20:00,On-Time,ATL,LAX,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
6949,2024-01-03 18:40:00,2024-01-03 20:40:00,2024-01-03 18:30:00,2024-01-03 20:30:00,On-Time,LAX,JFK,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
3838,2024-01-03 18:50:00,2024-01-03 20:50:00,2024-01-03 18:40:00,2024-01-03 20:40:00,On-Time,JFK,JFK,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
2150,2024-01-03 19:00:00,2024-01-03 21:00:00,2024-01-03 18:50:00,2024-01-03 20:50:00,On-Time,ORD,ORD,18.411918993951947,8.794514170933104,10.551592448507009,1.4809114215191546,Clear,10.0,0
8560,2024-01-03 19:10:00,2024-01-03 21:10:00,2024-01-03 19:00:00,2024-01-03 21:00:00,On-Time,LAX,LAX,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
2931,2024-01-03 19:20:00,2024-01-03 21:20:00,2024-01-03 19:10:00,2024-01-03 21:10:00,Delayed,LAX,JFK,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
2664,2024-01-03 19:30:00,2024-01-03 21:30:00,2024-01-03 19:20:00,2024-01-03 21:20:00,On-Time,ORD,JFK,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
2081,2024-01-03 19:40:00,2024-01-03 21:40:00,2024-01-03 19:30:00,2024-01-03 21:30:00,Delayed,JFK,ATL,3.422260440535524,10.585718607398542,6.187371241600257,5.341812414352559,Rain,10.0,1
1512,2024-01-03 19:50:00,2024-01-03 21:50:00,2024-01-03 19:40:00,2024-01-03 21:40:00,On-Time,JFK,ATL,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
8805,2024-01-03 20:00:00,2024-01-03 22:00:00,2024-01-03 19:50:00,2024-01-03 21:50:00,Delayed,DFW,JFK,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
6237,2024-01-03 20:10:00,2024-01-03 22:10:00,2024-01-03 20:00:00,2024-01-03 22:00:00,Delayed,ATL,ORD,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
1559,2024-01-03 20:20:00,2024-01-03 22:20:00,2024-01-03 20:10:00,2024-01-03 22:10:00,Delayed,ORD,DFW,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,1
4672,2024-01-03 20:30:00,2024-01-03 22:30:00,2024-01-03 20:20:00,2024-01-03 22:20:00,Delayed,ORD,DFW,14.491580165686289,7.330727857992114,10.86968857166029,3.756153207055604,Clear,10.0,1
8404,2024-01-03 20:40:00,2024-01-03 22:40:00,2024-01-03 20:30:00,2024-01-03 22:30:00,Delayed,ORD,JFK,33.91004683470197,32.296394651151964,1.45472523554393,8.540572428149666,Clear,10.0,1
4343,2024-01-03 20:50:00,2024-01-03 22:50:00,2024-01-03 20:40:00,2024-01-03 22:40:00,On-Time,JFK,JFK,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
5070,2024-01-03 21:00:00,2024-01-03 23:00:00,2024-01-03 20:50:00,2024-01-03 22:50:00,On-Time,ATL,JFK,6.073655029687018,7.838021432581965,4.355616035351371,8.929946335209092,Rain,10.0,0
1580,2024-01-03 21:10:00,2024-01-03 23:10:00,2024-01-03 21:00:00,2024-01-03 23:00:00,On-Time,DFW,ORD,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
8004,2024-01-03 21:20:00,2024-01-03 23:20:00,2024-01-03 21:10:00,2024-01-03 23:10:00,Delayed,LAX,ATL,13.42447267871863,29.68423099543666,16.064242464881865,6.336862729799446,Clear,10.0,1
9130,2024-01-03 21:30:00,2024-01-03 23:30:00,2024-01-03 21:20:00,2024-01-03 23:20:00,On-Time,LAX,JFK,13.016369370240671,24.960287168468412,0.0,5.50466287432399,Unknown,10.0,0
4147,2024-01-03 21:40:00,2024-01-03 23:40:00,2024-01-03 21:30:00,2024-01-03 23:30:00,Delayed,ORD,JFK,29.59615820271565,15.473128822309118,14.81766413443971,7.103102513829818,Rain,10.0,1
